buy #,Symbol,b/s,buy date,purchase price,purchase qty,COGS,sell #,Symbol,b/s,sell date,sell price,sell qty,Revenue,fee,net sale,gain/loss $,gain/loss %,days held,G/L,Week
6,MU,B,4/8/2019,(42.2400),60,-2534.400,58,MU,S,4/8/2019,42.9001 ,60,2574.006,0.050,2573.956,39.606,1.563%,0,G,15
10,NFLX,B,4/8/2019,(364.5000),1,-364.500,24,NFLX,S,4/8/2019,361.0000 ,1,361.000,0.020,360.980,-3.500,-0.960%,0,L,15
10,NFLX,B,4/8/2019,(364.5000),6,-2187.000,26,NFLX,S,4/8/2019,361.0000 ,6,2166.000,0.040,2165.960,-21.000,-0.960%,0,L,15
56,NFLX,B,4/8/2019,(362.8200),3,-1088.460,28,NFLX,S,4/10/2019,362.9800 ,3,1088.940,0.030,1088.910,0.480,0.044%,2,G,15
56,NFLX,B,4/8/2019,(362.8200),3,-1088.460,32,NFLX,S,4/10/2019,362.9767 ,3,1088.930,0.030,1088.900,0.470,0.043%,2,G,15
4,SBUX,B,4/8/2019,(74.3700),1,-74.370,50,SBUX,S,4/8/2019,75.1000 ,1,75.100,0.020,75.080,0.730,0.982%,0,G,15
4,SBUX,B,4/8/2019,(74.3700),29,-2156.730,54,SBUX,S,4/8/2019,75.1000 ,29,2177.900,0.040,2177.860,21.170,0.982%,0,G,15
28,VZ,B,4/8/2019,(58.9090),50,-2945.450,54,VZ,S,4/16/2019,58.9500 ,50,2947.500,0.080,2947.420,2.050,0.070%,8,G,16
8,YUM,B,4/8/2019,(99.9700),25,-2499.250,12,YUM,S,4/10/2019,99.9964 ,25,2499.910,0.050,2499.860,0.660,0.026%,2,G,15
2,MU,B,4/9/2019,(42.6700),60,-2560.200,12,MU,S,4/12/2019,42.7001 ,60,2562.006,0.050,2561.956,1.806,0.071%,3,G,15
6,PFE,B,4/9/2019,(42.8500),30,-1285.500,4,PFE,S,5/10/2019,39.9350 ,30,1198.050,0.040,1198.010,-87.450,-6.803%,31,L,19
10,SBUX,B,4/9/2019,(75.0500),5,-375.250,24,SBUX,S,4/12/2019,76.7700 ,5,383.850,0.020,383.830,8.600,2.292%,3,G,15
18,ABBV,B,4/10/2019,(82.9900),30,-2489.700,36,ABBV,S,4/10/2019,83.0200 ,30,2490.600,0.050,2490.550,0.900,0.036%,0,G,15
10,T,B,4/10/2019,(31.9190),70,-2234.330,70,T,S,4/11/2019,32.1604 ,70,2251.228,0.040,2251.188,16.898,0.756%,1,G,15
14,TGT,B,4/10/2019,(80.4200),30,-2412.600,52,TGT,S,4/11/2019,80.5000 ,30,2415.000,0.050,2414.950,2.400,0.099%,1,G,15
6,AMAT,B,4/11/2019,(42.1900),60,-2531.400,34,AMAT,S,4/11/2019,42.7201 ,60,2563.206,0.050,2563.156,31.806,1.256%,0,G,15
8,AMD,B,4/11/2019,(27.6400),90,-2487.600,14,AMD,S,4/11/2019,27.6600 ,90,2489.400,0.050,2489.350,1.800,0.072%,0,G,15
2,GE,B,4/11/2019,(9.1200),100,-912.000,60,GE,S,4/11/2019,9.1400 ,100,914.000,0.030,913.970,2.000,0.219%,0,G,15
2,GE,B,4/11/2019,(9.1200),100,-912.000,62,GE,S,4/11/2019,9.1400 ,100,914.000,0.030,913.970,2.000,0.219%,0,G,15
2,GE,B,4/11/2019,(9.1200),100,-912.000,64,GE,S,4/11/2019,9.1400 ,100,914.000,0.030,913.970,2.000,0.219%,0,G,15
74,INTC,B,4/11/2019,(55.8290),70,-3908.030,18,INTC,S,4/12/2019,55.9000 ,70,3913.000,0.070,3912.930,4.970,0.127%,1,G,15
16,KO,B,4/11/2019,(46.6000),60,-2796.000,54,KO,S,4/11/2019,46.6200 ,60,2797.200,0.050,2797.150,1.200,0.043%,0,G,15
72,KO,B,4/11/2019,(46.6198),60,-2797.188,32,KO,S,4/12/2019,46.7000 ,60,2802.000,0.050,2801.950,4.812,0.172%,1,G,15
12,NFLX,B,4/11/2019,(362.0300),10,-3620.300,20,NFLX,S,4/11/2019,362.4000 ,10,3624.000,0.060,3623.940,3.700,0.102%,0,G,15
24,NFLX,B,4/11/2019,(361.8200),7,-2532.740,58,NFLX,S,4/11/2019,366.5701 ,7,2565.991,0.050,2565.941,33.251,1.313%,0,G,15
68,NKE,B,4/11/2019,(84.7998),30,-2543.994,76,NKE,S,4/11/2019,84.9000 ,30,2547.000,0.050,2546.950,3.006,0.118%,0,G,15
30,O,B,4/11/2019,(71.9096),30,-2157.288,16,O,S,4/15/2019,71.1900 ,30,2135.700,0.040,2135.660,-21.588,-1.001%,4,L,16
26,YUM,B,4/11/2019,(100.0000),20,-2000.000,66,YUM,S,4/11/2019,100.3500 ,20,2007.000,0.040,2006.960,7.000,0.350%,0,G,15
60,ABT,B,4/12/2019,(78.1850),30,-2345.550,2,ABT,S,4/15/2019,78.2000 ,30,2346.000,0.050,2345.950,0.450,0.019%,3,G,16
52,ACB,B,4/12/2019,(8.8380),100,-883.800,48,ACB,S,4/16/2019,8.8650 ,100,886.500,0.030,886.470,2.700,0.305%,4,G,16
52,ACB,B,4/12/2019,(8.8380),200,-1767.600,50,ACB,S,4/16/2019,8.8600 ,200,1772.000,0.060,1771.940,4.400,0.249%,4,G,16
20,AMD,B,4/12/2019,(27.9150),100,-2791.500,30,AMD,S,4/12/2019,27.8000 ,100,2780.000,0.050,2779.950,-11.500,-0.412%,0,L,15
6,ETSY,B,4/12/2019,(67.9000),40,-2716.000,56,ETSY,S,4/16/2019,67.2200 ,40,2688.800,0.070,2688.730,-27.200,-1.001%,4,L,16
8,IRM,B,4/12/2019,(36.1000),70,-2527.000,14,IRM,S,4/12/2019,36.1200 ,70,2528.400,0.050,2528.350,1.400,0.055%,0,G,15
50,KO,B,4/12/2019,(46.7300),50,-2336.500,6,KO,S,4/15/2019,46.8402 ,50,2342.010,0.050,2341.960,5.510,0.236%,3,G,16
16,MU,B,4/12/2019,(42.3700),60,-2542.200,24,MU,S,4/16/2019,42.7201 ,60,2563.206,0.070,2563.136,21.006,0.826%,4,G,16
10,NFLX,B,4/12/2019,(355.2199),7,-2486.539,28,NFLX,S,4/16/2019,355.9000 ,7,2491.300,0.070,2491.230,4.761,0.191%,4,G,16
4,REGN,B,4/12/2019,(393.5000),1,-393.500,14,REGN,S,4/29/2019,343.9700 ,1,343.970,0.020,343.950,-49.530,-12.587%,17,L,18
4,REGN,B,4/12/2019,(393.5000),6,-2361.000,18,REGN,S,5/10/2019,312.6967 ,6,1876.180,0.050,1876.130,-484.820,-20.535%,28,L,19
28,SYMC,B,4/12/2019,(23.9100),100,-2391.000,56,SYMC,S,4/12/2019,23.9300 ,100,2393.000,0.050,2392.950,2.000,0.084%,0,G,15
58,T,B,4/12/2019,(32.1400),70,-2249.800,96,T,S,4/16/2019,32.1901 ,70,2253.307,0.060,2253.247,3.507,0.156%,4,G,16
8,ABT,B,4/15/2019,(78.0200),11,-858.220,18,ABT,S,4/16/2019,78.0400 ,11,858.440,0.030,858.410,0.220,0.026%,1,G,16
8,ABT,B,4/15/2019,(78.0200),19,-1482.380,20,ABT,S,4/16/2019,78.0400 ,19,1482.760,0.050,1482.710,0.380,0.026%,1,G,16
4,AMD,B,4/15/2019,(27.4500),100,-2745.000,10,AMD,S,4/15/2019,27.1800 ,100,2718.000,0.050,2717.950,-27.000,-0.984%,0,L,16
22,AMD,B,4/15/2019,(27.2000),90,-2448.000,8,AMD,S,4/16/2019,27.7803 ,90,2500.227,0.070,2500.157,52.227,2.133%,1,G,16
12,CSCO,B,4/15/2019,(56.3600),50,-2818.000,14,CSCO,S,4/15/2019,56.4901 ,50,2824.505,0.050,2824.455,6.505,0.231%,0,G,16
20,TCEHY,B,4/15/2019,(49.2400),50,-2462.000,4,TCEHY,S,4/16/2019,50.1000 ,50,2505.000,0.070,2504.930,43.000,1.747%,1,G,16
68,ABBV,B,4/16/2019,(81.0400),30,-2431.200,38,ABBV,S,4/26/2019,80.2300 ,30,2406.900,0.060,2406.840,-24.300,-1.000%,10,L,17
10,BAC,B,4/16/2019,(29.1899),100,-2918.990,58,BAC,S,4/16/2019,29.6001 ,100,2960.010,0.080,2959.930,41.020,1.405%,0,G,16
22,GE,B,4/16/2019,(9.0299),200,-1805.980,66,GE,S,4/16/2019,9.1301 ,200,1826.020,0.060,1825.960,20.040,1.110%,0,G,16
60,IRM,B,4/16/2019,(36.1398),70,-2529.786,18,IRM,S,4/22/2019,35.6600 ,70,2496.200,0.070,2496.130,-33.586,-1.328%,6,L,17
52,KO,B,4/16/2019,(46.7500),50,-2337.500,20,KO,S,4/17/2019,47.4701 ,50,2373.505,0.060,2373.445,36.005,1.540%,1,G,16
88,M,B,4/16/2019,(24.5897),100,-2458.970,18,M,S,4/17/2019,25.1405 ,100,2514.050,0.070,2513.980,55.080,2.240%,1,G,16
26,SBUX,B,4/16/2019,(76.2700),30,-2288.100,62,SBUX,S,4/16/2019,75.5000 ,30,2265.000,0.060,2264.940,-23.100,-1.010%,0,L,16
64,SBUX,B,4/16/2019,(75.5996),30,-2267.988,4,SBUX,S,4/18/2019,75.6200 ,30,2268.600,0.060,2268.540,0.612,0.027%,2,G,16
6,SQ,B,4/16/2019,(74.4200),1,-74.420,12,SQ,S,4/16/2019,74.4400 ,1,74.440,0.020,74.420,0.020,0.027%,0,G,16
6,SQ,B,4/16/2019,(74.4200),29,-2158.180,14,SQ,S,4/16/2019,74.4400 ,29,2158.760,0.060,2158.700,0.580,0.027%,0,G,16
46,SQ,B,4/16/2019,(74.6399),1,-74.640,90,SQ,S,4/16/2019,73.8900 ,1,73.890,0.020,73.870,-0.750,-1.005%,0,L,16
46,SQ,B,4/16/2019,(74.6399),29,-2164.557,92,SQ,S,4/16/2019,73.8900 ,29,2142.810,0.060,2142.750,-21.747,-1.005%,0,L,16
94,SQ,B,4/16/2019,(73.3095),30,-2199.285,10,SQ,S,4/17/2019,73.3300 ,30,2199.900,0.060,2199.840,0.615,0.028%,1,G,16
16,SYMC,B,4/16/2019,(24.3700),100,-2437.000,6,SYMC,S,4/17/2019,24.6701 ,100,2467.010,0.070,2466.940,30.010,1.231%,1,G,16
70,XRAY,B,4/16/2019,(50.5700),50,-2528.500,16,XRAY,S,4/22/2019,49.9000 ,50,2495.000,0.070,2494.930,-33.500,-1.325%,6,L,17
12,BAC,B,4/17/2019,(29.8000),10,-298.000,6,BAC,S,4/18/2019,30.1300 ,10,301.300,0.020,301.280,3.300,1.107%,1,G,16
14,BAC,B,4/17/2019,(29.8000),80,-2384.000,6,BAC,S,4/18/2019,30.1300 ,80,2410.400,0.040,2410.360,26.400,1.107%,1,G,16
16,BAC,B,4/17/2019,(29.8000),10,-298.000,6,BAC,S,4/18/2019,30.1300 ,10,301.300,0.020,301.280,3.300,1.107%,1,G,16
2,ETSY,B,4/17/2019,(64.8399),40,-2593.596,6,ETSY,S,4/23/2019,64.9000 ,40,2596.000,0.070,2595.930,2.404,0.093%,6,G,17
8,GE,B,4/17/2019,(9.1582),200,-1831.640,8,GE,S,4/18/2019,9.2416 ,200,1848.320,0.060,1848.260,16.680,0.911%,1,G,16
22,T,B,4/17/2019,(32.0500),80,-2564.000,2,T,S,4/23/2019,32.0800 ,80,2566.400,0.070,2566.330,2.400,0.094%,6,G,17
24,AMAT,B,4/22/2019,(43.5900),48,-2092.320,10,AMAT,S,4/23/2019,43.6200 ,48,2093.760,0.060,2093.700,1.440,0.069%,1,G,17
2,CRM,B,4/22/2019,(155.9900),1,-155.990,46,CRM,S,4/23/2019,158.9000 ,1,158.900,0.010,158.890,2.910,1.866%,1,G,17
4,CRM,B,4/22/2019,(156.0000),13,-2028.000,46,CRM,S,4/23/2019,158.9000 ,13,2065.700,0.040,2065.660,37.700,1.859%,1,G,17
6,CRM,B,4/22/2019,(156.0000),6,-936.000,46,CRM,S,4/23/2019,158.9000 ,6,953.400,0.030,953.370,17.400,1.859%,1,G,17
12,M,B,4/22/2019,(25.1613),68,-1710.968,10,M,S,4/29/2019,24.1000 ,68,1638.800,0.050,1638.750,-72.168,-4.218%,7,L,18
8,PEGI,B,4/22/2019,(22.4500),100,-2245.000,16,PEGI,S,4/23/2019,22.7400 ,100,2274.000,0.050,2273.950,29.000,1.292%,1,G,17
10,PEGI,B,4/22/2019,(22.4500),20,-449.000,16,PEGI,S,4/23/2019,22.7400 ,20,454.800,0.020,454.780,5.800,1.292%,1,G,17
22,TCEHY,B,4/22/2019,(49.5400),60,-2972.400,14,TCEHY,S,4/23/2019,50.3000 ,60,3018.000,0.080,3017.920,45.600,1.534%,1,G,17
14,WDC,B,4/22/2019,(54.0200),48,-2592.960,4,WDC,S,4/23/2019,54.1000 ,48,2596.800,0.070,2596.730,3.840,0.148%,1,G,17
48,BAC,B,4/23/2019,(30.0599),100,-3005.990,2,BAC,S,4/25/2019,30.2700 ,100,3027.000,0.080,3026.920,21.010,0.699%,2,G,17
18,CSCO,B,4/23/2019,(56.3992),50,-2819.960,22,CSCO,S,4/23/2019,56.4200 ,50,2821.000,0.070,2820.930,1.040,0.037%,0,G,17
26,INTC,B,4/23/2019,(58.6700),50,-2933.500,8,INTC,S,4/23/2019,58.6610 ,50,2933.050,0.080,2932.970,-0.450,-0.015%,0,L,17
28,INTC,B,4/23/2019,(58.6300),50,-2931.500,44,INTC,S,4/24/2019,58.9300 ,50,2946.500,0.080,2946.420,15.000,0.512%,1,G,17
20,NKE,B,4/23/2019,(87.2500),30,-2617.500,26,NKE,S,4/24/2019,88.1901 ,30,2645.703,0.070,2645.633,28.203,1.077%,1,G,17
50,T,B,4/23/2019,(32.0390),95,-3043.705,24,T,S,4/23/2019,32.0601 ,95,3045.710,0.080,3045.630,2.005,0.066%,0,G,17
24,AMD,B,4/24/2019,(27.9884),100,-2798.840,8,AMD,S,4/24/2019,28.3700 ,100,2837.000,0.070,2836.930,38.160,1.363%,0,G,17
4,JNJ,B,4/24/2019,(139.1900),2,-278.380,46,JNJ,S,4/24/2019,139.2500 ,2,278.500,0.020,278.480,0.120,0.043%,0,G,17
20,KO,B,4/24/2019,(48.1700),60,-2890.200,4,KO,S,4/26/2019,48.1900 ,60,2891.400,0.070,2891.330,1.200,0.042%,2,G,17
16,PG,B,4/24/2019,(103.5700),20,-2071.400,62,PG,S,4/26/2019,105.1300 ,20,2102.600,0.060,2102.540,31.200,1.506%,2,G,17
12,SYMC,B,4/24/2019,(24.3350),100,-2433.500,18,SYMC,S,4/29/2019,24.3550 ,100,2435.500,0.070,2435.430,2.000,0.082%,5,G,18
22,T,B,4/24/2019,(31.3600),70,-2195.200,10,T,S,4/24/2019,30.8800 ,70,2161.600,0.060,2161.540,-33.600,-1.531%,0,L,17
50,TCEHY,B,4/24/2019,(49.6800),60,-2980.800,4,TCEHY,S,5/3/2019,49.9300 ,60,2995.800,0.080,2995.720,15.000,0.503%,9,G,18
14,VZ,B,4/24/2019,(57.2000),60,-3432.000,50,VZ,S,5/10/2019,56.5300 ,60,3391.800,0.090,3391.710,-40.200,-1.171%,16,L,19
18,VZ,B,4/24/2019,(57.1500),50,-2857.500,6,VZ,S,4/24/2019,57.1800 ,50,2859.000,0.070,2858.930,1.500,0.052%,0,G,17
2,WDC,B,4/24/2019,(54.5000),50,-2725.000,14,WDC,S,5/10/2019,44.5101 ,50,2225.505,0.060,2225.445,-499.495,-18.330%,16,L,19
4,IRM,B,4/25/2019,(32.6300),90,-2936.700,6,IRM,S,4/25/2019,33.1200 ,90,2980.800,0.080,2980.720,44.100,1.502%,0,G,17
10,TMUS,B,4/25/2019,(73.1999),40,-2927.996,34,TMUS,S,4/26/2019,73.2200 ,40,2928.800,0.080,2928.720,0.804,0.027%,1,G,17
60,AAPL,B,4/26/2019,(203.5499),1,-203.550,16,AAPL,S,4/26/2019,203.6000 ,1,203.600,0.020,203.580,0.050,0.025%,0,G,17
60,AAPL,B,4/26/2019,(203.5499),11,-2239.049,18,AAPL,S,4/26/2019,203.6000 ,11,2239.600,0.060,2239.540,0.551,0.025%,0,G,17
26,ABBV,B,4/26/2019,(79.6997),40,-3187.988,4,ABBV,S,4/29/2019,80.8000 ,40,3232.000,0.080,3231.920,44.012,1.381%,3,G,18
58,AMAT,B,4/26/2019,(43.7300),1,-43.730,10,AMAT,S,4/26/2019,43.7600 ,1,43.760,0.020,43.740,0.030,0.069%,0,G,17
58,AMAT,B,4/26/2019,(43.7300),69,-3017.370,14,AMAT,S,4/26/2019,43.7600 ,69,3019.440,0.080,3019.360,2.070,0.069%,0,G,17
30,CSCO,B,4/26/2019,(55.7900),50,-2789.500,2,CSCO,S,4/30/2019,55.8200 ,50,2791.000,0.070,2790.930,1.500,0.054%,4,G,18
2,NKE,B,4/26/2019,(87.6500),30,-2629.500,6,NKE,S,4/26/2019,88.1400 ,30,2644.200,0.070,2644.130,14.700,0.559%,0,G,17
22,TMUS,B,4/26/2019,(72.8600),40,-2914.400,8,TMUS,S,4/29/2019,73.5601 ,40,2942.404,0.080,2942.324,28.004,0.961%,3,G,18
22,MU,B,4/29/2019,(42.1000),40,-1684.000,20,MU,S,4/29/2019,42.1500 ,40,1686.000,0.050,1685.950,2.000,0.119%,0,G,18
4,INTC,B,4/30/2019,(51.0000),50,-2550.000,12,INTC,S,5/1/2019,51.0500 ,50,2552.500,0.070,2552.430,2.500,0.098%,1,G,18
24,MU,B,4/30/2019,(41.8400),60,-2510.400,14,MU,S,5/1/2019,41.9000 ,60,2514.000,0.070,2513.930,3.600,0.143%,1,G,18
6,SBUX,B,4/30/2019,(76.9000),29,-2230.100,10,SBUX,S,5/1/2019,77.9500 ,29,2260.550,0.050,2260.500,30.450,1.365%,1,G,18
8,SBUX,B,4/30/2019,(76.9000),1,-76.900,10,SBUX,S,5/1/2019,77.9500 ,1,77.950,0.010,77.940,1.050,1.365%,1,G,18
20,TGT,B,4/30/2019,(77.9500),31,-2416.450,20,TGT,S,5/1/2019,77.1000 ,31,2390.100,0.060,2390.040,-26.350,-1.090%,1,L,18
22,TGT,B,4/30/2019,(77.9500),9,-701.550,20,TGT,S,5/1/2019,77.1000 ,9,693.900,0.020,693.880,-7.650,-1.090%,1,L,18
4,MSFT,B,5/1/2019,(129.7290),9,-1167.561,12,MSFT,S,5/10/2019,124.3902 ,9,1119.512,0.040,1119.472,-48.049,-4.115%,9,L,19
6,NKE,B,5/1/2019,(87.4400),30,-2623.200,6,NKE,S,5/10/2019,82.4700 ,30,2474.100,0.070,2474.030,-149.100,-5.684%,9,L,19
18,TMUS,B,5/1/2019,(73.2199),30,-2196.597,4,TMUS,S,5/2/2019,73.4900 ,30,2204.700,0.060,2204.640,8.103,0.369%,1,G,18
2,ABBV,B,5/6/2019,(77.9600),35,-2728.600,4,ABBV,S,5/8/2019,78.2200 ,35,2737.700,0.070,2737.630,9.100,0.334%,2,G,19
4,BAC,B,5/6/2019,(30.1000),90,-2709.000,8,BAC,S,5/10/2019,29.3700 ,90,2643.300,0.070,2643.230,-65.700,-2.425%,4,L,19
8,FTNT,B,5/6/2019,(83.8999),30,-2516.997,22,FTNT,S,5/10/2019,80.5100 ,30,2415.300,0.060,2415.240,-101.697,-4.040%,4,L,19
10,MU,B,5/6/2019,(41.5693),40,-1662.772,2,MU,S,5/10/2019,38.1000 ,40,1524.000,0.050,1523.950,-138.772,-8.346%,4,L,19
6,T,B,5/6/2019,(30.4800),90,-2743.200,30,T,S,5/10/2019,30.2801 ,90,2725.209,0.070,2725.139,-17.991,-0.656%,4,L,19
4,AMD,B,5/7/2019,(27.0383),7,-189.268,6,AMD,S,5/8/2019,27.3317 ,7,191.322,0.020,191.302,2.054,1.085%,1,G,19
8,PG,B,5/8/2019,(104.5100),25,-2612.750,32,PG,S,5/10/2019,104.6903 ,25,2617.258,0.070,2617.188,4.507,0.173%,2,G,19
28,JNJ,B,5/10/2019,(138.9100),20,-2778.200,22,JNJ,S,5/16/2019,139.0100 ,20,2780.200,0.070,2780.130,2.000,0.072%,6,G,20
26,NFLX,B,5/10/2019,(362.2000),10,-3622.000,20,NFLX,S,5/16/2019,362.3501 ,10,3623.501,0.090,3623.411,1.501,0.041%,6,G,20
8,AVGO,B,5/13/2019,(292.5199),10,-2925.199,28,AVGO,S,5/14/2019,298.2100 ,10,2982.100,0.080,2982.020,56.901,1.945%,1,G,20
16,BAC,B,5/13/2019,(28.7600),100,-2876.000,30,BAC,S,5/14/2019,28.2804 ,100,2828.040,0.070,2827.970,-47.960,-1.668%,1,L,20
10,CRM,B,5/13/2019,(155.3300),20,-3106.600,10,CRM,S,5/14/2019,156.6801 ,20,3133.602,0.080,3133.522,27.002,0.869%,1,G,20
4,FTNT,B,5/13/2019,(80.2900),35,-2810.150,32,FTNT,S,5/14/2019,81.2721 ,35,2844.524,0.070,2844.454,34.373,1.223%,1,G,20
14,SBUX,B,5/13/2019,(76.8700),35,-2690.450,14,SBUX,S,5/14/2019,77.7214 ,35,2720.249,0.070,2720.179,29.799,1.108%,1,G,20
2,T,B,5/13/2019,(30.4300),90,-2738.700,2,T,S,5/14/2019,30.9300 ,90,2783.700,0.070,2783.630,45.000,1.643%,1,G,20
24,ETSY,B,5/14/2019,(58.9296),50,-2946.480,2,ETSY,S,5/15/2019,59.8801 ,50,2994.005,0.080,2993.925,47.525,1.613%,1,G,20
22,KMX,B,5/14/2019,(77.0883),40,-3083.532,4,KMX,S,5/21/2019,78.1439 ,40,3125.756,0.080,3125.676,42.224,1.369%,7,G,21
18,SBUX,B,5/14/2019,(77.3900),40,-3095.600,8,SBUX,S,5/16/2019,78.6800 ,40,3147.200,0.080,3147.120,51.600,1.667%,2,G,20
6,TMUS,B,5/14/2019,(73.4199),35,-2569.697,6,TMUS,S,5/15/2019,74.4502 ,35,2605.757,0.070,2605.687,36.060,1.403%,1,G,20
20,VZ,B,5/14/2019,(56.8400),60,-3410.400,14,VZ,S,5/16/2019,57.4810 ,60,3448.860,0.090,3448.770,38.460,1.128%,2,G,20
8,XRAY,B,5/14/2019,(54.8900),50,-2744.500,12,XRAY,S,5/16/2019,55.5024 ,50,2775.120,0.070,2775.050,30.620,1.116%,2,G,20
4,AMAT,B,5/16/2019,(41.2693),70,-2888.851,6,AMAT,S,5/17/2019,43.2100 ,70,3024.700,0.080,3024.620,135.849,4.703%,1,G,20
24,FAST,B,5/16/2019,(65.2000),40,-2608.000,26,FAST,S,5/21/2019,65.2200 ,40,2608.800,0.070,2608.730,0.800,0.031%,5,G,21
16,INTC,B,5/16/2019,(45.6900),50,-2284.500,24,INTC,S,5/20/2019,43.9000 ,50,2195.000,0.060,2194.940,-89.500,-3.918%,4,L,21
26,VFC,B,5/16/2019,(91.8800),30,-2756.400,10,VFC,S,5/21/2019,92.4510 ,30,2773.530,0.070,2773.460,17.130,0.621%,5,G,21
14,AVGO,B,5/17/2019,(292.4000),10,-2924.000,6,AVGO,S,6/5/2019,265.6910 ,10,2656.910,0.070,2656.840,-267.090,-9.134%,19,L,23
8,BAC,B,5/17/2019,(28.4600),100,-2846.000,18,BAC,S,5/21/2019,28.6805 ,100,2868.050,0.070,2867.980,22.050,0.775%,4,G,21
10,MU,B,5/17/2019,(36.4300),19,-692.170,12,MU,S,5/20/2019,34.8000 ,19,661.200,0.030,661.170,-30.970,-4.474%,3,L,21
2,NFLX,B,5/17/2019,(356.4800),8,-2851.840,8,NFLX,S,5/20/2019,345.9800 ,8,2767.840,0.070,2767.770,-84.000,-2.945%,3,L,21
20,NKE,B,5/17/2019,(84.0900),25,-2102.250,14,NKE,S,5/20/2019,82.9000 ,25,2072.500,0.060,2072.440,-29.750,-1.415%,3,L,21
18,SBUX,B,5/17/2019,(78.7094),35,-2754.829,4,SBUX,S,5/20/2019,77.9000 ,35,2726.500,0.070,2726.430,-28.329,-1.028%,3,L,21
10,ABT,B,5/20/2019,(75.5600),35,-2644.600,2,ABT,S,5/21/2019,76.3800 ,35,2673.300,0.070,2673.230,28.700,1.085%,1,G,21
18,CRM,B,5/20/2019,(154.8900),15,-2323.350,2,CRM,S,5/22/2019,157.2500 ,15,2358.750,0.060,2358.690,35.400,1.524%,2,G,21
16,JWN,B,5/20/2019,(37.3900),70,-2617.300,14,JWN,S,5/21/2019,37.7900 ,70,2645.300,0.070,2645.230,28.000,1.070%,1,G,21
22,SBUX,B,5/20/2019,(77.6600),35,-2718.100,22,SBUX,S,6/4/2019,77.8500 ,35,2724.750,0.070,2724.680,6.650,0.245%,15,G,23
12,GE,B,5/21/2019,(9.9200),300,-2976.000,4,GE,S,5/22/2019,10.0700 ,300,3021.000,0.110,3020.890,45.000,1.512%,1,G,21
28,HD,B,5/21/2019,(190.3400),15,-2855.100,2,HD,S,5/23/2019,190.9200 ,15,2863.800,0.070,2863.730,8.700,0.305%,2,G,21
16,KO,B,5/21/2019,(48.6199),60,-2917.194,6,KO,S,5/22/2019,49.2901 ,60,2957.406,0.080,2957.326,40.212,1.378%,1,G,21
22,MSFT,B,5/21/2019,(126.9399),20,-2538.798,14,MSFT,S,5/22/2019,128.0950 ,20,2561.900,0.070,2561.830,23.102,0.910%,1,G,21
24,NKE,B,5/21/2019,(82.8300),30,-2484.900,8,NKE,S,5/28/2019,83.0100 ,30,2490.300,0.060,2490.240,5.400,0.217%,7,G,22
8,TMUS,B,5/21/2019,(77.5000),35,-2712.500,18,TMUS,S,6/5/2019,76.3210 ,35,2671.235,0.070,2671.165,-41.265,-1.521%,15,L,23
16,BAC,B,5/22/2019,(28.5400),115,-3282.100,54,BAC,S,6/7/2019,27.6200 ,115,3176.300,0.080,3176.220,-105.800,-3.224%,16,L,23
10,GE,B,5/22/2019,(9.9400),325,-3230.500,12,GE,S,6/4/2019,9.8400 ,325,3198.000,0.110,3197.890,-32.500,-1.006%,13,L,23
8,INTC,B,5/22/2019,(44.0300),75,-3302.250,4,INTC,S,5/23/2019,44.1500 ,75,3311.250,0.080,3311.170,9.000,0.273%,1,G,21
10,AMD,B,5/23/2019,(26.1098),125,-3263.725,10,AMD,S,5/24/2019,26.8600 ,125,3357.500,0.080,3357.420,93.775,2.873%,1,G,21
8,MSFT,B,5/23/2019,(125.3992),25,-3134.980,4,MSFT,S,5/24/2019,126.7600 ,25,3169.000,0.080,3168.920,34.020,1.085%,1,G,21
12,NKE,B,5/23/2019,(82.2500),10,-822.500,8,NKE,S,5/28/2019,83.0100 ,10,830.100,0.020,830.080,7.600,0.924%,5,G,22
6,SQ,B,5/24/2019,(64.6100),50,-3230.500,10,SQ,S,5/28/2019,66.2800 ,50,3314.000,0.080,3313.920,83.500,2.585%,4,G,22
8,YUM,B,5/24/2019,(101.0500),35,-3536.750,8,YUM,S,5/29/2019,99.3396 ,35,3476.886,0.090,3476.796,-59.864,-1.693%,5,L,22
6,CRM,B,5/28/2019,(154.9989),21,-3254.977,4,CRM,S,5/29/2019,152.7000 ,21,3206.700,0.080,3206.620,-48.277,-1.483%,1,L,22
2,PG,B,5/28/2019,(105.6398),30,-3169.194,10,PG,S,5/29/2019,104.0500 ,30,3121.500,0.080,3121.420,-47.694,-1.505%,1,L,22
12,T,B,5/29/2019,(31.9799),100,-3197.990,4,T,S,5/30/2019,32.0501 ,100,3205.010,0.080,3204.930,7.020,0.220%,1,G,22
10,NKTR,B,5/30/2019,(32.1053),100,-3210.530,4,NKTR,S,5/31/2019,31.4631 ,100,3146.310,0.080,3146.230,-64.220,-2.000%,1,L,22
6,O,B,5/30/2019,(69.3299),45,-3119.846,12,O,S,5/31/2019,70.0902 ,45,3154.059,0.080,3153.979,34.213,1.097%,1,G,22
2,PG,B,5/30/2019,(104.6899),30,-3140.697,10,PG,S,5/31/2019,103.6400 ,30,3109.200,0.080,3109.120,-31.497,-1.003%,1,L,22
8,FSLR,B,5/31/2019,(58.4200),55,-3213.100,4,FSLR,S,6/3/2019,59.1891 ,55,3255.401,0.080,3255.321,42.301,1.317%,3,G,23
